id,enumerator_id,survey_date,duration_minutes,respondent_age,household_size,monthly_income,monthly_expenditure,asset_count,currently_working,education_level,work_sector
R01347,E06,2025-04-06,30,44,5,1859,1619,4,1,2,government
R01348,E06,2025-04-06,13,41,8,,617,1,0,1,
R01349,E06,2025-04-06,33,20,6,,1753,5,0,4,
R01350,E06,2025-04-06,34,40,5,1296,855,2,1,3,services
R01351,E06,2025-04-06,46,50,5,1453,1176,2,1,2,services
R01352,E06,2025-04-07,44,45,6,3594,4027,6,1,1,government
R01353,E06,2025-04-07,39,33,10,1568,1315,4,1,2,government
R01354,E06,2025-04-07,33,33,4,,1582,4,1,4,manufacturing
R01355,E06,2025-04-07,34,52,8,,1081,3,0,1,
R01356,E06,2025-04-07,45,30,5,1076,1124,5,1,2,retail
R01357,E06,2025-04-07,37,44,4,,943,6,0,4,
R01358,E06,2025-04-08,25,48,5,,1004,3,0,1,
R01359,E06,2025-04-08,26,24,7,,1206,2,0,3,
R01360,E06,,32,18,10,629,560,1,1,3,agriculture
R01361,E06,2025-04-08,30,69,4,813,,4,1,4,government
R01362,E06,2025-04-08,38,44,6,,395,4,0,1,
R01363,E06,2025-04-09,30,49,3,1561,,3,1,4,agriculture
R01364,E06,2025-04-09,26,42,5,,686,1,0,4,
R01365,E06,2025-04-09,24,30,4,,727,2,1,4,agriculture
R01366,E06,2025-04-10,40,45,4,759,693,2,1,4,agriculture
R01367,E06,2025-04-10,34,25,12,,817,0,1,1,agriculture
R01368,E06,2025-04-10,46,63,4,,,4,0,3,
R01369,E06,2025-04-10,31,63,5,,1045,6,0,2,
R01370,E06,2025-04-10,21,40,3,946,800,3,1,4,services
R01371,E06,2025-04-10,45,36,4,,,4,1,1,manufacturing
R01372,E06,2025-04-10,47,18,3,,1081,5,0,3,
R01373,E06,2025-04-11,51,22,5,1279,1001,5,1,4,services
R01374,E06,2025-04-11,32,38,5,,847,3,0,1,
R01375,E06,2025-04-11,22,39,5,,1682,4,1,2,agriculture
R01376,E06,2025-04-11,35,39,3,2029,1889,6,1,3,retail
R01377,E06,2025-04-12,25,48,8,1158,1006,0,1,1,agriculture
R01378,E06,2025-04-12,29,33,3,,1319,0,0,4,
R01379,E06,2025-04-12,29,47,7,1498,1688,3,1,4,agriculture
R01380,E06,2025-04-13,37,52,7,2035,1907,,1,2,manufacturing
R01381,E06,2025-04-13,37,41,1,966,731,4,1,4,manufacturing
R01382,E06,2025-04-13,33,55,7,767,746,4,1,2,services
R01383,E06,2025-04-13,48,43,11,1177,948,6,1,4,agriculture
R01384,E06,2025-04-13,52,25,6,,935,7,0,1,
R01385,E06,2025-04-13,43,32,5,,1037,5,0,4,
R01386,E06,2025-04-13,44,38,3,1165,1189,1,1,2,government
R01387,E06,2025-04-13,45,41,6,971,900,3,1,1,retail
R01388,E06,2025-04-14,46,18,8,,1114,3,0,4,
R01389,E06,2025-04-14,37,41,6,,507,4,0,2,
R01390,E06,2025-04-14,42,18,4,1535,1282,7,1,2,manufacturing
R01391,E06,2025-04-14,37,46,6,,2189,5,1,3,retail
R01392,E06,2025-04-14,25,57,6,,1094,4,0,4,
R01393,E06,2025-04-14,26,18,8,,1301,55,0,2,
R01394,E06,2025-04-14,29,43,6,1843,1350,4,1,3,services
R01395,E06,2025-04-14,39,42,5,726,676,5,1,2,manufacturing
R01396,E06,2025-04-14,33,45,2,942,601,3,1,3,retail
R01397,E06,2025-04-14,19,39,4,,2131,5,0,2,
R01398,E06,2025-04-15,47,55,10,2003,1123,6,1,3,services
R01399,E06,2025-04-15,49,31,11,,1146,3,0,2,
R01400,E06,2025-04-15,31,33,7,,1416,,0,2,
R01401,E06,2025-04-15,42,45,11,2353,2335,2,1,3,agriculture
R01402,E06,2025-04-15,,55,3,,3327,7,0,4,
R01403,E06,2025-04-15,36,39,7,1870,1285,7,1,4,retail
R01404,E06,2025-04-15,47,28,4,1378,1162,2,1,4,agriculture
R01405,E06,2025-04-15,43,45,7,599,,3,1,1,government
R01406,E06,2025-04-15,46,29,6,1622,1070,6,1,1,manufacturing
R01407,E06,2025-04-16,32,41,2,1272,915,4,1,2,services
R01408,E06,2025-04-16,31,64,4,1479,1336,8,1,2,agriculture
R01409,E06,2025-04-16,38,45,5,563,654,5,1,3,manufacturing
R01410,E06,2025-04-16,37,41,10,,,1,0,1,
,E06,2025-04-16,29,36,3,418,308,5,1,4,agriculture
R01412,E06,2025-04-16,40,66,5,1186,789,2,1,2,retail
R01413,E06,2025-04-16,32,25,1,1140,587,3,1,3,agriculture
R01414,E06,2025-04-17,53,58,7,,1531,3,0,4,
R01415,E06,2025-04-17,20,30,5,1427,1231,5,1,3,retail
R01416,E06,2025-04-17,50,63,3,2491,2258,7,1,3,manufacturing
R01417,E06,2025-04-17,22,59,5,556,477,5,1,4,manufacturing
R01418,E06,2025-04-17,25,,5,,693,,0,3,
R01419,E06,2025-04-17,19,35,2,,813,7,0,2,
R01420,E06,2025-04-17,44,45,5,,1259,4,0,2,
R01421,E06,2025-04-17,37,41,8,813,803,3,1,2,agriculture
R01422,E06,2025-04-18,59,29,5,756,487,,1,2,retail
R01423,E06,2025-04-18,,18,3,644,648,0,1,1,government
R01424,E06,2025-04-18,22,18,3,898,550,4,1,3,manufacturing
R01425,E06,2025-04-18,38,25,4,,569,2,1,3,agriculture
R01426,E06,2025-04-18,43,32,7,906,815,2,1,2,agriculture
R01427,E06,2025-04-18,40,24,7,1591,,4,1,3,retail
R01428,E06,2025-04-18,41,35,7,1685,,4,1,3,government
R01429,E06,2025-04-18,47,43,10,,1148,3,0,3,
R01430,E06,2025-04-18,38,51,5,804,760,4,1,3,retail
R01431,E06,2025-04-19,31,36,4,840,609,5,1,2,retail
R01432,E06,2025-04-19,29,28,6,,,6,1,2,government
R01433,E06,2025-04-19,254,48,4,1742,875,6,1,4,agriculture
R01434,E06,2025-04-19,30,37,3,1327,1343,6,1,2,services
R01435,E06,2025-04-19,48,44,5,1114,781,6,1,3,manufacturing
R01436,E06,2025-04-19,31,42,4,,1227,4,0,4,
R01437,E06,2025-04-19,39,33,5,,745,7,0,1,
R01438,E06,2025-04-19,25,33,6,830,2435,2,1,3,government
R01439,E06,2025-04-20,32,54,4,1205,899,1,1,2,agriculture
R01440,E06,2025-04-20,32,49,4,,844,0,1,3,government
R01441,E06,2025-04-20,35,47,9,,986,5,0,1,
R01442,E06,2025-04-20,23,56,6,1956,1610,5,1,3,agriculture
R01443,E06,2025-04-20,17,27,6,,1185,5,0,3,
R01444,E06,2025-04-20,43,26,9,1700,1752,6,1,4,government
R01445,E06,2025-04-20,41,26,2,2947,2215,8,1,2,services
R01446,E06,2025-04-20,37,38,11,1250,1089,6,1,1,manufacturing
R01447,E06,2025-04-21,53,34,4,,1267,5,0,1,
R01448,E06,2025-04-21,50,41,7,732,715,4,1,2,manufacturing
R01449,E06,2025-04-21,38,41,8,,889,7,0,4,
R01450,E06,2025-04-21,45,18,2,,,4,0,2,
R01451,E06,2025-04-21,34,41,4,1641,1653,7,1,4,agriculture
R01452,E06,2025-04-21,34,37,7,,715,1,0,2,
R01453,E06,2025-04-21,23,18,6,1392,1138,3,1,3,agriculture
R01454,E06,2025-04-22,34,33,6,1257,1461,6,1,1,manufacturing
R01455,E06,2025-04-22,46,37,8,,846,4,0,1,
R01456,E06,2025-04-22,20,50,2,931,567,4,1,2,services
R01457,E06,2025-04-22,35,26,9,1633,1248,5,1,4,government
R01458,E06,2025-04-22,40,44,2,895,742,3,1,1,government
R01459,E06,2025-04-22,38,27,9,1232,1229,6,1,1,retail
R01460,E06,2025-04-22,34,47,8,1125,1232,2,1,1,agriculture
R01461,E06,2025-04-23,34,62,5,4807,16800,12,1,1,services
R01462,E06,2025-04-23,51,39,5,,815,4,0,3,
R01463,E06,2025-04-23,,40,3,551,643,3,1,3,government
R01464,E06,2025-04-23,39,26,3,1598,1600,9,1,1,government
R01465,E06,2025-04-23,29,32,7,1258,1219,1,1,2,manufacturing
R01466,E06,2025-04-23,43,45,10,,1686,,0,3,
R01467,E06,2025-04-23,44,33,6,,625,4,0,2,
R01468,E06,2025-04-23,18,56,4,36130,1548,3,1,3,agriculture
R01469,E06,2025-04-23,55,28,10,1190,999,5,1,2,agriculture
R01470,E06,2025-04-23,31,24,3,632,518,3,1,4,retail
R01471,E06,2025-04-23,40,44,11,1319,,6,1,1,services
R01472,E06,2025-04-24,37,28,3,2039,2092,6,1,3,manufacturing
R01473,E06,2025-04-24,33,37,11,,,,1,2,manufacturing
R01474,E06,2025-04-24,33,43,4,903,851,3,1,3,manufacturing
R01475,E06,2025-04-24,22,30,7,645,534,4,1,1,retail
R01476,E06,2025-04-24,33,42,3,728,580,3,1,1,services
R01477,E06,2025-04-24,39,,4,1577,1394,4,1,3,agriculture
R01478,E06,2025-04-24,29,51,10,1242,1286,3,1,4,services
R01479,E06,2025-04-24,37,42,3,792,550,0,1,2,agriculture
R01480,E06,2025-04-24,33,33,7,725,622,0,1,1,manufacturing
R01481,E06,2025-04-24,33,52,10,663,658,1,1,4,services
R01482,E06,2025-04-24,27,38,5,1727,1526,5,1,3,retail
R01483,E06,2025-04-25,25,20,6,1726,1632,6,1,3,services
R01484,E06,2025-04-25,56,18,4,,1001,,0,2,
R01485,E06,2025-04-25,44,31,4,1005,782,4,1,2,manufacturing
R01486,E06,2025-04-25,36,69,2,,,4,0,4,
R01487,E06,,33,41,3,1392,713,,1,3,manufacturing
R01488,E06,2025-04-25,34,40,7,1216,1038,4,1,3,government
R01489,E06,2025-04-25,38,47,11,1337,1615,,1,3,services
R01490,E06,2025-04-25,26,45,6,1705,1920,6,1,1,manufacturing
R01491,E06,2025-04-25,47,,4,1515,,5,1,1,services
R01492,E06,2025-04-25,45,18,7,,1115,4,0,2,
R01493,E06,2025-04-26,42,24,3,,970,4,0,2,
R01494,E06,2025-04-26,31,18,8,1108,1185,4,1,1,agriculture
R01495,E06,2025-04-26,34,37,9,,1899,0,0,1,
R01496,E06,2025-04-26,18,65,5,,,2,0,4,
R01497,E06,2025-04-26,27,41,7,,1776,7,0,2,
R01498,E06,2025-04-26,30,62,8,,1065,1,0,3,
R01499,E06,2025-04-26,31,42,8,1544,1312,5,1,4,manufacturing
R01500,E06,2025-04-26,43,57,6,1327,805,4,1,2,retail
R01501,E06,2025-04-26,15,21,7,1878,1375,2,0,3,
R01502,E06,2025-04-26,41,24,5,952,778,5,1,1,government
R01503,E06,2025-04-26,47,40,8,533,,2,1,1,manufacturing
R01504,E06,2025-04-26,24,29,10,,1989,4,0,2,
R01505,E06,2025-04-27,30,41,8,,1055,4,0,2,
R01506,E06,2025-04-27,13,38,6,681,709,4,1,2,retail
R01507,E06,2025-04-27,52,24,6,,,5,0,2,
R01508,E06,2025-04-27,35,27,8,,1301,5,0,4,
R01509,E06,2025-04-27,36,108,4,,1797,7,0,1,
R01510,E06,2025-04-27,31,48,8,985,956,3,1,4,manufacturing
R01511,E06,2025-04-27,33,35,3,1439,1330,4,1,3,manufacturing
R01512,E06,2025-04-27,25,48,2,464,548,3,1,2,retail
R01513,E06,2025-04-27,41,53,7,,524,3,0,3,
R01514,E06,2025-04-27,31,18,4,1365,1279,1,1,4,agriculture
R01515,E06,2025-04-27,,43,6,1793,2200,4,1,3,agriculture
R01516,E06,2025-04-28,25,58,4,,1426,7,0,3,
R01517,E06,2025-04-28,51,40,6,,1979,7,0,3,
R01518,E06,2025-04-28,26,48,3,1323,983,1,1,2,government
R01519,E06,2025-04-28,42,36,3,1159,608,3,1,3,retail
R01520,E06,2025-04-28,27,30,3,,15070,4,1,1,retail
R01521,E06,2025-04-28,47,53,7,1054,982,4,1,2,retail
R01522,E06,2025-04-28,,39,7,1212,1251,,1,3,government
R01523,E06,2025-04-28,19,54,4,,1031,7,0,1,
R01524,E06,2025-04-28,30,41,4,1173,1120,4,1,2,government
R01525,E06,2025-04-28,29,48,10,1641,1084,2,1,1,retail
R01526,E06,2025-04-28,,62,4,1728,1195,8,1,2,manufacturing
R01527,E06,2025-04-28,21,37,5,2065,1711,6,1,3,retail
R01528,E06,2025-04-29,53,45,8,2218,2128,9,0,1,
R01529,E06,2025-04-29,33,55,8,,1422,3,1,4,services
R01530,E06,2025-04-29,34,48,7,,495,3,0,4,
R01531,E06,2025-04-29,29,21,4,872,591,4,1,4,manufacturing
R01532,E06,2025-04-29,47,38,7,1722,1401,4,1,4,agriculture
R01533,E06,2025-04-29,22,,5,1999,1468,6,1,2,retail
R01534,E06,2025-04-30,32,53,5,921,601,0,1,2,retail
R01535,E06,2025-04-30,44,30,4,,,1,1,2,agriculture
R01536,E06,2025-04-30,32,46,4,2715,1614,6,1,2,retail
R01537,E06,2025-04-30,34,42,4,,1236,5,0,1,
R01538,E06,2025-04-30,43,38,7,,1295,4,0,3,
R01539,E06,2025-04-30,36,43,4,,1361,5,0,2,
R01540,E06,2025-04-30,52,46,11,20136,941,0,1,4,government
R02585,E07,2025-04-01,31,48,5,,,6,1,4,retail
R02621,E07,2025-04-01,42,18,3,,1193,5,1,2,retail
R04782,E07,2025-04-01,49,37,5,,,0,1,3,manufacturing
R04255,E07,2025-04-01,43,40,8,,,5,0,3,
R00622,E07,2025-04-01,34,51,7,,,6,0,1,
R04976,E07,2025-04-01,30,27,2,1431,,,1,4,manufacturing
R02183,E07,2025-04-01,,32,6,423,,2,1,2,retail
R01162,E07,2025-04-02,48,45,23,,,2,0,4,
R01798,E07,2025-04-02,34,45,6,,1061,7,0,1,
R04152,E07,2025-04-02,28,38,5,1216,,6,1,1,retail
R04147,E07,2025-04-02,18,26,5,,35682,,1,1,agriculture
R03274,E07,2025-04-02,40,33,9,,1070,,1,2,retail
R00537,E07,2025-04-03,30,37,7,,,4,1,1,government
R04163,E07,2025-04-03,39,58,8,,,3,1,3,agriculture
R00148,E07,2025-04-03,36,43,7,,,4,1,4,manufacturing
R04905,E07,2025-04-03,38,28,7,,1076,6,0,4,
R02400,E07,2025-04-03,52,45,4,,665,3,0,4,
R00858,E07,2025-04-03,30,18,6,1171,1029,,1,1,government
R01559,E07,2025-04-04,36,26,12,,1376,4,1,4,manufacturing
R01560,E07,2025-04-04,,35,10,,,,0,1,
R01561,E07,2025-04-04,49,57,5,,,,1,4,services
R01562,E07,2025-04-04,2,49,6,1059,,4,1,1,retail
R01563,E07,2025-04-04,42,50,2,,2095,10,1,1,government
R01564,E07,2025-04-04,26,24,9,,,1,1,3,government
R01565,E07,2025-04-04,48,37,7,1348,,,1,2,government
R01566,E07,2025-04-04,27,25,5,,,0,1,3,services
R01567,E07,2025-04-04,,27,6,,,6,0,4,
R01568,E07,2025-04-05,26,37,4,,,4,1,3,government
R01569,E07,2025-04-05,46,47,9,,,2,0,4,
R01570,E07,2025-04-05,32,32,5,619,374,5,1,4,manufacturing
R01571,E07,2025-04-05,,20,6,,,4,1,4,services
R01572,E07,2025-04-05,40,,5,,,4,0,3,
R01573,E07,2025-04-05,15,28,7,,,4,0,4,
R01574,E07,,15,57,8,,,5,0,1,
R01575,E07,2025-04-06,,40,4,,1643,6,0,4,
R01576,E07,2025-04-06,34,32,2,,,,0,2,
R01577,E07,2025-04-06,24,45,3,,,,1,4,services
R01578,E07,2025-04-06,,42,7,918,,,0,1,
R01579,E07,2025-04-06,38,33,7,1304,,3,1,1,agriculture
R01580,E07,2025-04-06,,38,4,,,6,0,4,
R01581,E07,2025-04-06,30,40,8,,23873,6,0,4,
R01582,E07,2025-04-06,,44,9,,1248,2,1,3,manufacturing
R01583,E07,2025-04-06,34,42,7,,551,3,1,1,government
R01584,E07,2025-04-06,28,,4,,,,0,4,
,E07,2025-04-06,,,7,1909,,4,1,3,retail
R01586,E07,2025-04-06,42,29,9,,,6,1,2,government
R01587,E07,2025-04-06,43,20,2,,,,1,2,retail
R01588,E07,2025-04-06,53,29,9,,,7,1,1,retail
R01589,E07,2025-04-06,28,51,7,1528,1479,4,1,2,retail
R01590,E07,2025-04-06,36,33,7,,,,1,1,services
R01591,E07,2025-04-06,41,31,5,1179,877,3,1,1,manufacturing
R01592,E07,2025-04-06,38,,9,,,4,1,3,government
R01593,E07,2025-04-06,32,67,7,981,,4,1,4,government
R01594,E07,2025-04-06,52,41,6,1617,,,1,1,agriculture
R01595,E07,2025-04-06,26,18,2,,,5,0,3,
R01596,E07,,44,25,11,,691,,0,3,
R01597,E07,2025-04-06,16,43,3,1860,1581,6,1,3,manufacturing
R01598,E07,,5,40,5,,,3,1,2,government
R01599,E07,2025-04-06,36,50,5,,1057,30,0,1,
R01600,E07,2025-04-06,26,38,2,,,,1,4,retail
R01601,E07,2025-04-06,36,36,4,,,4,1,1,retail
R01602,E07,2025-04-06,41,55,8,,,4,1,1,retail
R01603,E07,2025-04-06,21,45,3,,,,0,3,
R01604,E07,2025-04-06,42,36,9,,,5,1,4,retail
R01605,E07,2025-04-06,42,47,10,,,3,1,2,services
R01606,E07,2025-04-06,41,35,3,,,3,0,4,
R01607,E07,2025-04-06,46,45,5,,,,1,1,government
R01608,E07,2025-04-06,28,49,8,,,,1,1,government
R01609,E07,2025-04-06,40,27,4,,,4,1,2,manufacturing
R01610,E07,2025-04-06,38,42,1,,,0,0,4,
R01611,E07,2025-04-06,48,59,9,,,2,0,1,
R01612,E07,2025-04-06,46,45,9,,,,0,3,
R01613,E07,2025-04-06,,42,4,,829,,1,1,government
R01614,E07,2025-04-06,28,23,11,1003,,,1,3,agriculture
R01615,E07,2025-04-06,21,56,2,1270,1376,,1,2,government
R01616,E07,,23,49,9,687,,,1,2,retail
R01617,E07,2025-04-06,44,32,4,1194,803,5,1,2,government
,E07,2025-04-06,34,38,7,,994,,0,2,
R01619,E07,2025-04-06,40,29,4,,,6,0,3,
R01620,E07,2025-04-06,34,26,9,,,3,1,2,manufacturing
R01621,E07,2025-04-06,37,53,3,,,,0,3,
R01622,E07,,37,39,8,,,5,1,1,agriculture
R01623,E07,2025-04-06,39,30,3,,,,0,4,
R01624,E07,2025-04-06,30,35,4,,,4,1,1,government
R01625,E07,2025-04-06,35,48,4,,1497,3,1,3,government
R01626,E07,2025-04-06,39,48,6,,1173,,0,3,
R01627,E07,2025-04-06,40,34,11,1668,1480,2,1,3,government
R01628,E07,2025-04-06,41,35,5,1184,939,3,1,2,agriculture
R01629,E07,2025-04-06,15,46,7,,,8,1,4,government
R01630,E07,2025-04-06,37,43,7,,,4,0,1,
R01631,E07,2025-04-06,56,18,9,,,5,1,4,manufacturing
R01632,E07,2025-04-07,51,55,3,,,3,1,1,retail
R01633,E07,,42,52,8,,1103,4,1,1,agriculture
R01634,E07,2025-04-07,21,,3,,,3,1,4,retail
R01635,E07,2025-04-07,42,44,9,,,,1,3,retail
,E07,2025-04-07,36,32,6,,,0,0,2,
R01637,E07,2025-04-07,46,52,5,582,,4,1,2,services
R01638,E07,2025-04-07,30,44,7,,,4,1,3,services
R01639,E07,2025-04-07,-3,18,5,,,,1,4,manufacturing
R01640,E07,2025-04-07,5,36,6,959,,,1,3,services
R01641,E07,2025-04-07,48,35,6,,1199,5,0,3,
R01642,E07,2025-04-07,45,18,9,,,2,1,2,retail
R01643,E07,2025-04-07,,38,6,,,8,1,1,services
R01644,E07,2025-04-07,49,28,4,,,,0,4,
R01645,E07,2025-04-07,50,45,6,,,1,0,2,
R01646,E07,2025-04-07,40,49,6,2713,,4,1,2,government
R01647,E07,2025-04-07,60,57,6,,,,0,2,
R01648,E07,2025-04-07,32,34,4,2933,,7,1,2,retail
R01649,E07,2025-04-07,39,42,1,1022,723,,1,3,government
R01650,E07,2025-04-07,29,48,4,1473,,5,1,1,government
R01651,E07,2025-04-07,57,37,8,731,,7,1,2,agriculture
R01652,E07,2025-04-07,1,39,6,,1012,,1,3,government
R01653,E07,2025-04-07,32,,4,,,,0,1,
R01654,E07,2025-04-07,30,29,4,,839,,1,3,services
R01655,E07,,37,18,1,,936,9,1,3,services
R01656,E07,2025-04-07,28,63,4,,27614,6,1,1,services
R01657,E07,2025-04-07,32,,4,,,5,0,2,
R01658,E07,2025-04-07,28,36,4,,,,1,2,services
R01659,E07,2025-04-07,3,60,4,,,,1,4,government
R01660,E07,2025-04-07,30,46,6,2732,1457,7,0,4,
R01661,E07,2025-04-07,28,48,5,,1705,3,1,4,manufacturing
R01662,E07,2025-04-07,0,34,3,,,3,0,3,
R01663,E07,2025-04-07,,37,8,,,7,1,4,agriculture
R01664,E07,2025-04-07,2,29,7,,1359,,1,3,manufacturing
R01665,E07,2025-04-07,40,99,3,,32264,6,1,3,services
R01666,E07,2025-04-07,27,35,10,,498,,1,4,services
R01667,E07,2025-04-07,38,,7,,,,0,3,
R01668,E07,2025-04-07,42,38,7,,984,5,0,4,
R01669,E07,2025-04-07,32,55,8,1786,4879,4,1,2,agriculture
R01670,E07,2025-04-07,44,64,6,2565,,6,1,2,services
R01671,E07,2025-04-07,34,,2,,1730,,0,1,
R01672,E07,2025-04-07,54,52,8,,,5,1,4,agriculture
R01673,E07,2025-04-07,248,40,3,617,533,1,1,4,retail
R01674,E07,2025-04-07,32,37,9,1442,,,1,4,retail
R01675,E07,2025-04-07,31,45,1,,1130,5,0,1,
R01676,E07,2025-04-07,40,31,4,,,3,1,2,agriculture
R01677,E07,2025-04-07,27,18,5,,1289,,1,4,services
R01678,E07,2025-04-07,44,40,6,1653,,37,1,3,government
R01679,E07,2025-04-07,44,58,6,,,,1,2,retail
R01680,E07,2025-04-07,37,53,8,,18096,5,0,1,
R01681,E07,2025-04-07,34,,5,,,5,1,3,services
R01682,E07,2025-04-08,47,33,7,,,,0,4,
R01683,E07,2025-04-08,25,39,5,,1379,5,0,3,
R01684,E07,2025-04-08,45,41,3,2373,,4,1,2,retail
R01685,E07,2025-04-08,33,45,10,,,1,1,4,retail
R01686,E07,2025-04-08,,70,5,,288,,1,3,services
R01687,E07,2025-04-08,28,33,2,,586,1,1,2,agriculture
R01688,E07,2025-04-08,38,33,4,32905,905,3,1,3,government
R01689,E07,2025-04-08,28,,4,,,4,1,3,agriculture
R01690,E07,2025-04-08,23,37,11,,,4,1,2,services
R01691,E07,2025-04-08,44,25,10,,,3,1,1,government
R01692,E07,2025-04-08,41,22,7,,1265,5,0,4,
R01693,E07,2025-04-08,,72,6,,,6,1,4,services
R01694,E07,2025-04-08,35,61,5,,565,,1,1,retail
R01695,E07,2025-04-08,21,39,6,2445,2009,6,1,4,retail
R01696,E07,2025-04-08,34,55,4,,,2,1,2,manufacturing
R01697,E07,2025-04-08,3,30,4,,,7,0,4,
R01698,E07,2025-04-08,46,45,4,,2202,,0,2,
R01699,E07,2025-04-08,31,24,7,,,2,1,4,manufacturing
R01700,E07,2025-04-08,,30,8,2355,,,1,3,services
R01701,E07,2025-04-08,46,47,4,,1503,4,1,3,government
R01702,E07,2025-04-08,41,43,3,1152,,2,1,1,manufacturing
R01703,E07,2025-04-08,16,28,3,,,3,1,1,government
R01704,E07,2025-04-08,,39,9,,,6,1,3,retail
R01705,E07,2025-04-08,14,21,10,,,4,1,3,agriculture
R01706,E07,2025-04-08,,42,3,1604,1682,3,1,1,manufacturing
R01707,E07,2025-04-08,286,69,5,,,2,0,3,
R01708,E07,2025-04-08,41,31,8,700,,2,1,4,agriculture
R01709,E07,2025-04-08,26,50,5,2503,2137,3,1,2,agriculture
R01710,E07,2025-04-08,27,40,3,2156,,6,1,3,government
R01711,E07,2025-04-08,43,40,5,,,4,1,4,services
R01712,E07,2025-04-08,54,43,5,,,4,1,1,services
R01713,E07,2025-04-08,32,43,4,,,,1,2,agriculture
R01714,E07,2025-04-08,34,,1,,,,1,4,agriculture
R01715,E07,2025-04-08,45,40,3,1568,1459,5,1,2,manufacturing
R01716,E07,2025-04-08,43,37,7,,,2,0,3,
R01717,E07,2025-04-08,39,41,7,,,3,0,1,
R01718,E07,2025-04-08,0,47,5,28414,,7,1,2,government
R01719,E07,2025-04-08,219,30,10,,,6,0,4,
R01720,E07,2025-04-08,37,38,6,,,6,1,1,manufacturing
R01721,E07,,29,50,5,,1281,2,1,1,retail
R01722,E07,2025-04-08,,31,5,,863,3,1,2,government
R01723,E07,2025-04-08,11,50,4,,1607,,1,3,services
R01724,E07,2025-04-08,34,48,4,1130,,2,1,1,retail
R01725,E07,2025-04-08,32,35,9,,,3,1,3,government
R01726,E07,2025-04-08,42,62,5,,1537,5,1,2,services
R01727,E07,2025-04-08,31,42,4,,,3,0,2,
R01728,E07,2025-04-08,16,47,3,,,8,0,2,
R01729,E07,2025-04-08,15,43,3,,1683,7,1,3,agriculture
R01730,E07,2025-04-08,15,37,5,,,2,1,3,retail
R01731,E07,2025-04-08,195,,5,1476,,6,1,2,agriculture
R01732,E07,2025-04-09,41,20,5,,,1,0,4,
R01733,E07,2025-04-09,10,28,8,1698,,4,1,2,services
R01734,E07,2025-04-09,,50,4,,,2,0,2,
R01735,E07,2025-04-09,,41,4,430,,,1,1,retail
R01736,E07,2025-04-09,27,19,7,,,3,1,1,agriculture
R01737,E07,2025-04-09,0,22,9,729,,,1,2,retail
R01738,E07,2025-04-09,34,26,10,,,4,0,2,
R01739,E07,2025-04-09,28,29,8,,,6,1,3,retail
R01740,E07,2025-04-09,31,30,10,,,2,0,3,
R01741,E07,2025-04-09,29,43,5,,,4,0,4,
R01742,E07,2025-04-09,30,42,2,,,5,0,1,
R01743,E07,2025-04-09,36,19,7,,,6,1,3,manufacturing
R01744,E07,2025-04-09,40,48,4,,,4,1,1,government
R01745,E07,2025-04-09,33,42,5,,,0,0,3,
R01746,E07,2025-04-09,14,57,5,,,2,1,4,manufacturing
R01747,E07,2025-04-09,36,23,9,,,9,1,3,services
R01748,E07,2025-04-09,36,54,3,,,,0,3,
R01749,E07,2025-04-09,233,50,7,,,4,0,2,
R01750,E07,2025-04-09,47,20,3,,,,1,2,government
R01751,E07,2025-04-09,19,18,8,,,,1,3,retail
R01752,E07,2025-04-09,43,51,2,,,7,1,1,retail
R01753,E07,2025-04-09,21,32,4,,1518,,1,2,agriculture
R01754,E07,2025-04-09,35,43,6,,729,7,1,3,retail
R01755,E07,2025-04-09,37,50,4,,,6,1,1,retail
R01756,E07,2025-04-09,32,54,3,,,,0,2,
R01757,E07,2025-04-09,51,42,7,,,,1,4,retail
R01758,E07,2025-04-09,36,40,7,2503,,,1,3,services
R01759,E07,2025-04-09,30,22,11,,448,0,1,3,agriculture
R01760,E07,2025-04-09,29,34,7,,,,1,1,agriculture
R01761,E07,2025-04-09,34,36,5,,794,5,0,2,
R01762,E07,2025-04-09,28,32,6,,811,3,1,1,manufacturing
R01763,E07,2025-04-09,49,26,8,,,,1,2,agriculture
R01764,E07,,48,57,5,,784,,1,4,government
R01765,E07,2025-04-09,,54,10,,,34,1,3,agriculture
R01766,E07,2025-04-09,27,,7,,,,1,1,agriculture
R01767,E07,2025-04-09,30,40,4,,,,0,2,
R01768,E07,,31,73,6,,467,4,1,1,government
,E07,2025-04-09,10,34,5,,,3,0,1,
R01770,E07,2025-04-09,26,37,4,,,,1,4,services
R01771,E07,2025-04-09,32,18,4,,,1,0,1,
R01772,E07,2025-04-09,41,36,8,,1414,2,0,3,
R01773,E07,2025-04-10,44,47,9,,,,1,1,services
R01774,E07,2025-04-10,17,,5,,,6,1,2,retail
R01775,E07,2025-04-10,48,29,5,,1110,5,1,2,retail
R01776,E07,2025-04-10,10,,5,1125,,0,1,2,retail
R01777,E07,2025-04-10,27,40,1,654,404,4,1,2,retail
R01778,E07,2025-04-11,5,45,3,,705,2,0,4,
R01779,E07,2025-04-11,39,59,10,,,6,0,3,
R01780,E07,2025-04-11,31,25,3,,,,1,4,agriculture
R01781,E07,2025-04-11,36,52,4,,,3,1,2,retail
R01782,E07,2025-04-11,48,43,3,1619,1010,8,1,3,manufacturing
R01783,E07,2025-04-12,36,39,4,2983,,3,1,4,services
